concept_key,preferred_name,semantic_definition,entity_level,value_type,cardinality,structured_shape_ref,source_of_truth_kind,read_contract,write_contract,applicability_kind,owner_candidate,representation_candidate,localization_kind,vocabulary_kind,concept_status,evidence_platforms,evidence_coverage_count,alias_concept_keys,broader_concept_key,conflicts_with_concept_keys,decision_reference,confidence,review_status,review_note
shopify:master:inventoryitem:countrycodeoforigin,InventoryItem.countryCodeOfOrigin,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,provider_typed_semantic,provider_defined,not_applicable,reusable_candidate,provider_read_surface,provider_declared_write_not_certified,not_applicable,ProductLogistics,provider_semantic_field,not_applicable,provider_defined,reusable_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:countryharmonizedsystemcodes,InventoryItem.countryHarmonizedSystemCodes,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,structured,provider_defined,not_applicable,domain,provider_read_surface,provider_declared_write_not_certified,not_applicable,ProductLogistics,structured_capability,not_applicable,provider_defined,domain,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:createdat,InventoryItem.createdAt,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,metadata,provider_defined,not_applicable,projection,remote_metadata_read,read_only,not_applicable,Connector,remote_system_metadata,not_applicable,provider_defined,projection,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:duplicateskucount,InventoryItem.duplicateSkuCount,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,projection,provider_defined,not_applicable,projection,derived_read_projection,read_only,not_applicable,Connectorreadiness,read_projection,not_applicable,provider_defined,projection,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:harmonizedsystemcode,InventoryItem.harmonizedSystemCode,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,provider_typed_semantic,provider_defined,not_applicable,reusable_candidate,provider_read_surface,provider_declared_write_not_certified,not_applicable,ProductLogistics,provider_semantic_field,not_applicable,provider_defined,reusable_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:id,InventoryItem.id,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,metadata,provider_defined,not_applicable,external_identity,remote_metadata_read,read_only,not_applicable,Connector,external_record_identity,not_applicable,provider_defined,governance,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:inventoryhistoryurl,InventoryItem.inventoryHistoryUrl,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,projection,provider_defined,not_applicable,projection,derived_read_projection,read_only,not_applicable,ConnectorOradminpresentation,read_projection,not_applicable,provider_defined,projection,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:inventorylevel,InventoryItem.inventoryLevel,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,structured,provider_defined,not_applicable,domain,provider_read_surface,provider_declared_write_not_certified,not_applicable,Inventory,structured_capability,not_applicable,provider_defined,domain,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:inventorylevels,InventoryItem.inventoryLevels,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,structured,provider_defined,not_applicable,domain,provider_read_surface,provider_declared_write_not_certified,not_applicable,Inventory,structured_capability,not_applicable,provider_defined,domain,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:legacyresourceid,InventoryItem.legacyResourceId,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,metadata,provider_defined,not_applicable,external_identity,remote_metadata_read,read_only,not_applicable,Connector,external_record_identity,not_applicable,provider_defined,governance,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:locationscount,InventoryItem.locationsCount,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,projection,provider_defined,not_applicable,projection,derived_read_projection,read_only,not_applicable,Inventory,read_projection,not_applicable,provider_defined,projection,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:measurement,InventoryItem.measurement,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,structured,provider_defined,not_applicable,domain,provider_read_surface,provider_declared_write_not_certified,not_applicable,ProductLogistics,structured_capability,not_applicable,provider_defined,domain,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:provincecodeoforigin,InventoryItem.provinceCodeOfOrigin,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,provider_typed_semantic,provider_defined,not_applicable,reusable_candidate,provider_read_surface,provider_declared_write_not_certified,not_applicable,ProductLogistics,provider_semantic_field,not_applicable,provider_defined,reusable_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:requiresshipping,InventoryItem.requiresShipping,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,provider_typed_semantic,provider_defined,not_applicable,reusable_candidate,provider_read_surface,provider_declared_write_not_certified,not_applicable,Fulfillment,provider_semantic_field,not_applicable,provider_defined,reusable_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:sku,InventoryItem.sku,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,provider_typed_semantic,provider_defined,not_applicable,reusable_candidate,provider_read_surface,provider_declared_write_not_certified,not_applicable,ProductVariantData,provider_semantic_field,not_applicable,provider_defined,reusable_candidate,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:tracked,InventoryItem.tracked,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,provider_typed_domain_value,provider_defined,not_applicable,domain,provider_read_surface,provider_declared_write_not_certified,not_applicable,Inventory,domain_value,not_applicable,provider_defined,domain,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:trackededitable,InventoryItem.trackedEditable,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,projection,provider_defined,not_applicable,projection,derived_read_projection,not_proven,not_applicable,Inventory,read_projection,not_applicable,provider_defined,projection,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:unitcost,InventoryItem.unitCost,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,provider_typed_domain_value,provider_defined,not_applicable,domain,provider_read_surface,provider_declared_write_not_certified,not_applicable,Pricing,domain_value,not_applicable,provider_defined,domain,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:updatedat,InventoryItem.updatedAt,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,metadata,provider_defined,not_applicable,projection,remote_metadata_read,read_only,not_applicable,Connector,remote_system_metadata,not_applicable,provider_defined,projection,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:variant,InventoryItem.variant,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,structured,provider_defined,not_applicable,domain,provider_read_surface,provider_declared_write_not_certified,not_applicable,ProductcatalogueOrexternalidentity,structured_capability,not_applicable,provider_defined,domain,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventoryitem:variants,InventoryItem.variants,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,structured,provider_defined,not_applicable,domain,provider_read_surface,read_only,not_applicable,ProductVariantData,structured_capability,not_applicable,provider_defined,domain,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
shopify:master:inventorylevel:candeactivate,InventoryLevel.canDeactivate,"Shopify provider-local concept; cross-platform equivalence is not asserted by Gate 1E.",Inventory,projection,provider_defined,not_applicable,projection,derived_read_projection,read_only,not_applicable,Inventory,read_projection,not_applicable,provider_defined,projection,shopify,1,not_applicable,not_applicable,not_applicable,not_applicable,supported,PROVIDER_VERIFIED,"Evidence remains provider-local and provenance-backed."
